,imgpath,top,bot,date,avgTemp,minTemp,maxTemp,sumRain
302,183_ki_39.jpg,패딩,긴바지,2024-01-10,-1.0,-4.1,3.3,0.0
303,183_ki_390.jpg,패딩,긴바지,2020-12-31,-8.9,-12.9,-5.0,0.0
304,183_ki_391.jpg,패딩,긴바지,2020-12-23,4.5,-0.4,8.5,0.0
305,183_ki_392.jpg,패딩,긴바지,2020-11-21,6.5,-0.3,12.8,0.2
306,183_ki_393.jpg,긴팔,긴바지,2020-11-17,15.9,11.7,20.0,0.1
307,183_ki_394.jpg,긴팔,긴바지,2020-11-16,12.4,7.5,18.3,0.0
308,183_ki_395.jpg,긴팔,긴바지,2020-11-12,10.4,4.6,17.7,0.0
309,183_ki_396.jpg,긴팔,긴바지,2020-11-09,5.5,0.7,8.9,0.0
310,183_ki_397.jpg,긴팔,긴바지,2020-11-08,8.5,3.1,12.4,0.0
311,183_ki_398.jpg,긴팔,긴바지,2020-11-03,5.1,2.7,8.6,0.5
312,183_ki_399.jpg,긴팔,긴바지,2020-09-26,19.3,14.8,24.8,0.0
313,183_ki_4.jpg,긴팔,긴바지,2024-03-17,8.8,5.4,12.2,0.1
314,183_ki_40.jpg,긴팔,긴바지,2024-01-06,0.7,-2.7,5.2,2.4
315,183_ki_400.jpg,긴팔,긴바지,2020-09-08,23.4,20.6,26.5,0.0
316,183_ki_401.jpg,긴팔,긴바지,2020-09-07,19.2,17.5,20.6,61.0
317,183_ki_402.jpg,반팔,긴바지,2020-09-06,21.7,19.5,24.4,6.4
318,183_ki_403.jpg,긴팔,긴바지,2020-09-02,24.3,22.6,26.4,33.3
319,183_ki_404.jpg,긴팔,긴바지,2020-08-27,27.1,25.6,28.6,8.7
320,183_ki_405.jpg,반팔,긴바지,2020-08-25,29.9,26.0,34.5,0.0
321,183_ki_406.jpg,반팔,반바지,2020-08-18,27.5,24.0,31.9,0.0
322,183_ki_407.jpg,반팔,긴바지,2020-08-13,28.0,26.3,30.3,0.0
323,183_ki_408.jpg,반팔,긴바지,2020-08-11,24.6,22.4,27.3,97.0
324,183_ki_409.jpg,반팔,긴바지,2020-08-10,26.5,24.7,29.5,44.6
325,183_ki_41.jpg,긴팔,긴바지,2024-01-05,5.0,1.4,9.1,0.0
326,183_ki_410.jpg,긴팔,긴바지,2020-08-05,26.5,25.5,29.1,18.5
327,183_ki_411.jpg,긴팔,긴바지,2020-08-02,24.9,23.5,26.4,31.4
328,183_ki_412.jpg,반팔,긴바지,2020-07-31,26.2,22.8,29.6,1.5
329,183_ki_413.jpg,반팔,긴바지,2020-07-30,25.3,23.4,28.4,0.1
330,183_ki_414.jpg,반팔,긴바지,2020-07-29,23.7,22.6,24.9,50.1
331,183_ki_415.jpg,긴팔,긴바지,2020-07-27,24.3,22.9,25.5,2.2
332,183_ki_416.jpg,긴팔,긴바지,2020-07-23,21.1,18.5,22.6,103.1
333,183_ki_417.jpg,반팔,긴바지,2020-07-22,23.7,22.6,25.7,11.5
334,183_ki_418.jpg,긴팔,긴바지,2020-07-20,23.8,22.4,26.6,3.6
335,183_ki_419.jpg,긴팔,긴바지,2020-07-19,24.0,20.6,26.6,29.1
336,183_ki_42.jpg,긴팔,긴바지,2024-01-03,1.8,-1.1,4.0,0.6
337,183_ki_420.jpg,긴팔,긴바지,2020-07-17,26.0,21.5,31.6,0.0
338,183_ki_421.jpg,긴팔,긴바지,2020-07-16,25.0,20.4,29.7,0.0
339,183_ki_422.jpg,긴팔,긴바지,2020-07-15,23.4,18.9,28.7,0.0
340,183_ki_423.jpg,긴팔,긴바지,2020-07-12,23.5,21.7,26.0,2.9
341,183_ki_424.jpg,반팔,긴바지,2020-07-12,23.5,21.7,26.0,2.9
342,183_ki_425.jpg,긴팔,긴바지,2020-07-09,27.5,21.8,32.9,0.0
343,183_ki_426.jpg,긴팔,긴바지,2020-07-08,25.5,21.3,30.4,0.0
344,183_ki_427.jpg,반팔,긴바지,2020-07-02,24.2,20.4,29.8,0.0
345,183_ki_428.jpg,긴팔,긴바지,2020-07-01,21.1,18.1,24.3,0.0
346,183_ki_429.jpg,반팔,긴바지,2020-06-29,23.8,20.6,26.5,11.9
347,183_ki_43.jpg,패딩,긴바지,2024-01-01,3.3,-0.3,7.3,0.0
348,183_ki_430.jpg,긴팔,반바지,2020-06-28,25.2,21.5,30.1,0.0
349,183_ki_431.jpg,긴팔,긴바지,2020-06-21,26.1,19.5,32.7,0.0
350,183_ki_432.jpg,반팔,긴바지,2020-06-15,23.0,18.2,28.6,0.0
351,183_ki_433.jpg,긴팔,긴바지,2020-06-09,26.7,20.3,32.8,0.0
352,183_ki_434.jpg,반팔,긴바지,2020-06-06,24.6,19.2,30.9,0.0
353,183_ki_435.jpg,반팔,긴바지,2020-06-05,23.0,18.4,28.7,0.0
354,183_ki_436.jpg,긴팔,긴바지,2020-06-04,21.9,19.7,26.5,0.2
355,183_ki_437.jpg,긴팔,긴바지,2020-06-02,17.9,14.8,21.8,2.0
356,183_ki_438.jpg,긴팔,긴바지,2020-06-01,19.7,16.6,24.5,0.4
357,183_ki_439.jpg,반팔,긴바지,2020-05-29,20.7,14.6,27.6,0.0
358,183_ki_44.jpg,패딩,긴바지,2023-12-29,1.3,-1.5,4.6,0.0
359,183_ki_440.jpg,긴팔,긴바지,2020-05-27,17.4,11.8,23.9,0.0
360,183_ki_441.jpg,긴팔,긴바지,2020-05-27,17.4,11.8,23.9,0.0
361,183_ki_442.jpg,반팔,긴바지,2020-05-22,18.5,14.8,22.7,0.0
362,183_ki_443.jpg,긴팔,긴바지,2020-05-21,17.4,10.9,22.9,0.0
363,183_ki_444.jpg,긴팔,긴바지,2020-05-20,14.4,9.2,20.1,0.0
364,183_ki_445.jpg,긴팔,긴바지,2020-05-19,13.0,10.1,17.1,19.0
365,183_ki_446.jpg,긴팔,긴바지,2020-05-18,19.1,13.2,26.8,29.8
366,183_ki_447.jpg,긴팔,긴바지,2020-05-15,16.1,14.1,20.2,12.0
367,183_ki_448.jpg,긴팔,긴바지,2020-05-13,16.1,10.2,21.8,0.0
368,183_ki_449.jpg,긴팔,긴바지,2020-05-11,16.5,12.4,22.0,3.4
369,183_ki_450.jpg,반팔,긴바지,2020-05-09,14.2,12.7,16.8,24.4
370,183_ki_451.jpg,반팔,긴바지,2020-05-08,19.9,14.3,27.3,2.3
371,183_ki_452.jpg,긴팔,긴바지,2020-05-06,19.4,11.1,27.6,0.0
372,183_ki_453.jpg,긴팔,긴바지,2020-05-05,16.0,13.1,19.3,0.0
373,183_ki_454.jpg,긴팔,긴바지,2020-05-04,20.2,14.8,25.3,0.0
374,183_ki_455.jpg,긴팔,긴바지,2020-05-03,21.8,17.0,27.4,0.0
375,183_ki_456.jpg,긴팔,긴바지,2020-05-01,20.2,16.4,26.2,0.0
376,183_ki_457.jpg,긴팔,긴바지,2020-04-30,17.1,9.3,23.4,0.0
377,183_ki_458.jpg,긴팔,긴바지,2020-04-29,14.9,9.3,21.0,0.0
378,183_ki_459.jpg,긴팔,긴바지,2020-04-28,13.9,7.8,19.9,0.0
379,183_ki_46.jpg,패딩,긴바지,2023-12-22,-11.6,-14.7,-8.0,0.0
380,183_ki_460.jpg,긴팔,긴바지,2020-04-27,12.9,8.7,18.3,0.0
381,183_ki_461.jpg,반팔,긴바지,2020-04-26,12.3,6.8,19.0,0.0
382,183_ki_462.jpg,반팔,긴바지,2020-04-25,13.1,9.9,17.1,0.0
383,183_ki_463.jpg,긴팔,긴바지,2020-04-24,9.9,4.1,14.3,0.0
384,183_ki_464.jpg,긴팔,긴바지,2020-04-23,7.9,2.9,12.8,0.0
385,183_ki_465.jpg,긴팔,긴바지,2020-04-22,6.0,4.1,8.3,0.0
386,183_ki_466.jpg,긴팔,긴바지,2020-04-21,7.4,4.8,10.4,0.0
387,183_ki_467.jpg,긴팔,긴바지,2020-04-20,10.0,7.6,13.1,0.1
388,183_ki_468.jpg,긴팔,긴바지,2020-04-19,12.3,9.5,15.5,10.3
389,183_ki_469.jpg,긴팔,긴바지,2020-04-18,13.5,8.5,19.6,0.0
390,183_ki_47.jpg,긴팔,긴바지,2023-12-21,-11.7,-14.4,-8.0,0.0
391,183_ki_470.jpg,긴팔,긴바지,2020-04-17,12.5,10.4,15.4,6.5
392,183_ki_471.jpg,긴팔,긴바지,2020-04-16,16.0,8.9,23.8,0.0
393,183_ki_472.jpg,긴팔,긴바지,2020-04-15,13.2,7.2,20.2,0.0
394,183_ki_473.jpg,긴팔,긴바지,2020-04-14,13.0,7.6,19.6,0.0
395,183_ki_474.jpg,긴팔,긴바지,2020-04-13,12.4,4.3,20.4,0.0
396,183_ki_475.jpg,긴팔,긴바지,2020-04-11,9.9,6.2,16.0,0.0
397,183_ki_476.jpg,긴팔,긴바지,2020-04-05,7.2,1.9,13.7,0.0
398,183_ki_477.jpg,긴팔,긴바지,2020-03-29,8.7,1.3,16.1,0.0
399,183_ki_48.jpg,긴팔,긴바지,2023-12-20,-7.4,-11.9,-2.1,0.8
400,183_ki_49.jpg,긴팔,긴바지,2023-12-18,-7.7,-12.2,-3.6,0.0
401,183_ki_5.jpg,긴팔,긴바지,2024-03-16,10.9,4.4,18.3,0.0
402,183_ki_50.jpg,긴팔,긴바지,2023-12-13,6.8,2.6,10.3,0.0
403,183_ki_51.jpg,긴팔,긴바지,2023-12-12,5.4,3.5,9.3,0.4
404,183_ki_52.jpg,긴팔,긴바지,2023-12-08,11.2,5.1,16.8,0.0
405,183_ki_53.jpg,긴팔,긴바지,2023-12-07,6.6,0.8,11.4,0.0
406,183_ki_54.jpg,긴팔,긴바지,2023-12-04,2.7,-3.0,9.4,0.0
407,183_ki_55.jpg,긴팔,긴바지,2023-12-03,0.8,-2.8,6.0,0.0
408,183_ki_56.jpg,패딩,긴바지,2023-11-27,6.2,4.4,9.3,3.6
409,183_ki_58.jpg,패딩,긴바지,2023-11-24,-1.5,-4.4,2.2,0.0
410,183_ki_59.jpg,패딩,긴바지,2023-11-23,9.9,1.9,14.6,0.1
411,183_ki_6.jpg,패딩,긴바지,2024-03-12,6.6,4.4,10.0,2.1
412,183_ki_60.jpg,긴팔,긴바지,2023-11-21,7.4,1.4,14.8,0.0
413,183_ki_61.jpg,긴팔,긴바지,2023-11-17,1.6,-1.9,5.9,0.0
414,183_ki_63.jpg,긴팔,긴바지,2023-11-16,6.6,5.7,7.4,8.4
415,183_ki_64.jpg,패딩,긴바지,2023-11-15,7.0,2.0,12.5,0.0
416,183_ki_65.jpg,패딩,긴바지,2023-11-14,5.0,-0.8,10.8,0.0
417,183_ki_66.jpg,패딩,긴바지,2023-11-13,2.0,-2.2,6.7,0.0
418,183_ki_67.jpg,긴팔,긴바지,2023-11-12,1.2,-2.0,5.7,0.0
419,183_ki_68.jpg,긴팔,긴바지,2023-11-11,1.7,-1.9,6.7,0.0
420,183_ki_69.jpg,패딩,긴바지,2023-11-10,3.4,0.5,9.1,0.0
421,183_ki_7.jpg,긴팔,긴바지,2024-03-10,4.2,-1.8,10.6,0.0
422,183_ki_70.jpg,긴팔,긴바지,2023-11-09,11.4,5.9,18.4,5.1
423,183_ki_71.jpg,패딩,긴바지,2023-11-08,8.4,1.8,16.1,0.0
424,183_ki_72.jpg,긴팔,긴바지,2023-11-07,5.8,3.6,9.9,0.0
425,183_ki_73.jpg,긴팔,긴바지,2023-11-05,17.3,15.1,20.4,10.4
426,183_ki_74.jpg,긴팔,긴바지,2023-11-03,19.5,17.7,22.4,8.5
427,183_ki_76.jpg,긴팔,긴바지,2023-11-01,19.0,17.2,20.6,0.0
428,183_ki_77.jpg,긴팔,긴바지,2023-10-30,15.1,9.7,21.9,0.0
429,183_ki_78.jpg,긴팔,긴바지,2023-10-27,15.7,12.6,20.2,0.0
430,183_ki_79.jpg,긴팔,긴바지,2023-10-24,15.6,11.2,19.3,0.0
431,183_ki_8.jpg,긴팔,긴바지,2024-03-09,2.0,-2.1,7.1,0.0
432,183_ki_81.jpg,긴팔,긴바지,2023-10-23,15.2,11.1,21.4,0.0
433,183_ki_82.jpg,긴팔,긴바지,2023-10-22,12.5,5.4,18.7,0.0
434,183_ki_83.jpg,긴팔,긴바지,2023-10-21,10.4,5.9,16.6,1.1
435,183_ki_84.jpg,긴팔,긴바지,2023-10-19,17.0,14.9,18.9,8.2
436,183_ki_85.jpg,긴팔,긴바지,2023-10-16,14.7,10.7,19.6,0.0
437,183_ki_86.jpg,긴팔,긴바지,2023-10-12,17.5,12.0,24.1,0.0
438,183_ki_87.jpg,긴팔,긴바지,2023-10-11,17.6,12.9,24.0,0.0
439,183_ki_88.jpg,긴팔,긴바지,2023-10-10,17.1,11.9,23.5,0.0
440,183_ki_89.jpg,반팔,긴바지,2023-10-02,18.2,12.9,24.6,0.0
441,183_ki_9.jpg,긴팔,긴바지,2024-03-07,3.9,1.2,8.2,2.1
442,183_ki_90.jpg,긴팔,긴바지,2023-09-29,21.1,17.4,26.9,0.0
443,183_ki_91.jpg,긴팔,긴바지,2023-09-27,21.5,20.0,23.7,4.4
444,183_ki_93.jpg,긴팔,긴바지,2023-09-25,21.6,17.9,26.0,1.9
445,183_ki_94.jpg,긴팔,긴바지,2023-09-24,21.8,17.9,26.2,0.0
446,183_ki_95.jpg,긴팔,긴바지,2023-09-22,20.5,15.2,26.7,0.0
447,183_ki_96.jpg,긴팔,긴바지,2023-09-21,20.1,17.5,23.6,0.0
448,183_ki_97.jpg,긴팔,긴바지,2023-09-19,24.1,21.6,27.2,0.0
449,183_ki_98.jpg,반팔,긴바지,2023-09-17,24.7,22.0,28.0,3.0
450,183_ki_99.jpg,긴팔,긴바지,2023-09-14,23.4,19.2,27.2,0.0
451,dailylooked_0.jpg,긴팔,긴바지,2023-09-27,21.5,20.0,23.7,4.4
452,dailylooked_1.jpg,반팔,반바지,2023-04-25,10.9,9.0,13.2,0.4
453,dailylooked_10.jpg,긴팔,긴바지,2023-04-05,11.9,8.7,14.9,50.3
454,dailylooked_100.jpg,반팔,긴바지,2022-04-28,18.2,11.6,25.9,0.0
455,dailylooked_101.jpg,긴팔,긴바지,2022-04-25,20.0,17.0,23.6,1.3
456,dailylooked_102.jpg,긴팔,긴바지,2022-04-24,18.5,15.0,24.5,0.3
457,dailylooked_103.jpg,긴팔,긴바지,2022-04-23,17.7,10.4,25.3,0.0
458,dailylooked_104.jpg,긴팔,긴바지,2022-04-21,16.3,9.6,22.7,0.0
459,dailylooked_105.jpg,긴팔,긴바지,2022-04-20,15.7,9.7,22.1,0.0
460,dailylooked_106.jpg,긴팔,긴바지,2022-04-19,15.2,8.9,22.1,0.0
461,dailylooked_107.jpg,긴팔,긴바지,2022-04-18,15.2,11.4,21.6,0.0
462,dailylooked_108.jpg,긴팔,긴바지,2022-04-18,15.2,11.4,21.6,0.0
463,dailylooked_109.jpg,긴팔,긴바지,2022-04-17,14.0,7.2,21.9,0.0
464,dailylooked_11.jpg,긴팔,긴바지,2023-04-04,17.6,12.7,21.7,6.9
465,dailylooked_110.jpg,긴팔,긴바지,2022-04-16,13.2,7.1,20.2,0.0
466,dailylooked_111.jpg,긴팔,긴바지,2022-04-15,13.3,7.5,19.3,0.0
467,dailylooked_112.jpg,긴팔,긴바지,2022-04-14,13.2,11.4,15.3,0.0
468,dailylooked_113.jpg,긴팔,긴바지,2022-04-14,13.2,11.4,15.3,0.0
469,dailylooked_114.jpg,긴팔,긴바지,2022-04-13,13.1,12.0,15.9,1.3
470,dailylooked_115.jpg,긴팔,긴바지,2022-04-12,19.3,15.9,26.4,0.5
471,dailylooked_116.jpg,긴팔,긴바지,2022-04-11,19.6,13.4,26.6,0.0
472,dailylooked_117.jpg,긴팔,긴바지,2022-04-11,19.6,13.4,26.6,0.0
473,dailylooked_118.jpg,반팔,긴바지,2022-04-10,18.2,12.7,25.1,0.0
474,dailylooked_119.jpg,긴팔,긴바지,2022-04-07,10.9,7.4,15.7,0.0
475,dailylooked_12.jpg,긴팔,긴바지,2023-04-03,19.0,11.3,25.9,0.0
476,dailylooked_120.jpg,긴팔,긴바지,2022-03-25,12.0,6.3,17.2,10.9
477,dailylooked_121.jpg,긴팔,긴바지,2022-03-24,8.2,3.9,12.4,0.0
478,dailylooked_122.jpg,긴팔,긴바지,2022-03-23,6.2,4.9,8.2,0.0
479,dailylooked_123.jpg,긴팔,긴바지,2022-03-22,7.1,1.1,13.6,0.0
480,dailylooked_124.jpg,긴팔,긴바지,2022-03-21,5.0,-0.3,10.9,0.0
481,dailylooked_125.jpg,긴팔,긴바지,2022-03-18,7.5,5.5,9.6,0.0
482,dailylooked_126.jpg,긴팔,긴바지,2022-03-17,10.7,7.8,15.1,1.2
483,dailylooked_127.jpg,긴팔,긴바지,2022-03-16,10.3,3.6,16.8,0.0
484,dailylooked_128.jpg,긴팔,긴바지,2022-03-15,7.2,2.3,13.3,0.0
485,dailylooked_129.jpg,긴팔,긴바지,2022-03-14,8.2,4.9,13.2,8.7
486,dailylooked_13.jpg,패딩,긴바지,2023-04-01,17.5,9.4,25.6,0.0
487,dailylooked_130.jpg,긴팔,긴바지,2022-03-11,11.2,5.1,18.4,0.0
488,dailylooked_131.jpg,긴팔,긴바지,2022-03-05,2.3,-0.7,6.7,0.0
489,dailylooked_132.jpg,긴팔,긴바지,2022-03-03,5.8,0.9,12.4,0.0
490,dailylooked_133.jpg,긴팔,긴바지,2022-03-02,3.5,-2.3,8.8,0.0
491,dailylooked_134.jpg,긴팔,긴바지,2022-02-26,5.4,1.0,9.3,1.1
492,dailylooked_135.jpg,긴팔,긴바지,2022-02-22,-4.5,-8.0,0.5,0.0
493,dailylooked_136.jpg,긴팔,긴바지,2022-02-21,-3.0,-8.1,3.6,0.1
494,dailylooked_137.jpg,긴팔,긴바지,2022-02-18,-1.2,-8.0,5.7,0.0
495,dailylooked_138.jpg,긴팔,긴바지,2022-02-17,-6.2,-10.7,-0.5,0.0
496,dailylooked_139.jpg,긴팔,긴바지,2022-02-17,-6.2,-10.7,-0.5,0.0
497,dailylooked_14.jpg,긴팔,긴바지,2023-03-30,13.3,6.4,21.2,0.0
498,dailylooked_140.jpg,패딩,긴바지,2022-02-16,-7.3,-9.6,-4.1,0.0
499,dailylooked_141.jpg,긴팔,긴바지,2022-02-09,1.0,-4.3,7.2,0.0
500,dailylooked_143.jpg,긴팔,긴바지,2022-02-05,-6.6,-9.7,-2.0,0.0
501,dailylooked_144.jpg,패딩,긴바지,2022-02-03,-3.4,-6.9,0.4,0.0
502,dailylooked_145.jpg,긴팔,긴바지,2022-01-31,-0.7,-6.8,4.8,1.2
503,dailylooked_146.jpg,긴팔,긴바지,2022-01-30,-2.8,-8.0,2.4,0.0
504,dailylooked_147.jpg,긴팔,긴바지,2022-01-27,-1.1,-4.6,4.0,0.0
505,dailylooked_148.jpg,긴팔,긴바지,2022-01-26,1.3,-1.9,6.8,0.0
506,dailylooked_149.jpg,긴팔,긴바지,2022-01-24,4.6,1.3,8.4,0.0
507,dailylooked_15.jpg,긴팔,긴바지,2023-03-29,11.8,5.1,19.7,0.0
508,dailylooked_150.jpg,긴팔,긴바지,2022-01-22,0.3,-5.0,7.1,0.0
509,dailylooked_151.jpg,긴팔,긴바지,2022-01-21,-2.7,-8.7,4.6,0.0
510,dailylooked_152.jpg,패딩,긴바지,2022-01-20,-5.0,-9.8,0.9,0.0
511,dailylooked_153.jpg,긴팔,긴바지,2022-01-19,-5.3,-7.7,-2.7,1.7
512,dailylooked_154.jpg,긴팔,긴바지,2022-01-17,-5.8,-9.2,0.1,0.5
513,dailylooked_155.jpg,긴팔,긴바지,2022-01-14,-4.8,-10.1,1.3,0.0
514,dailylooked_156.jpg,긴팔,긴바지,2022-01-14,-4.8,-10.1,1.3,0.0
515,dailylooked_157.jpg,긴팔,긴바지,2022-01-13,-6.4,-8.9,-3.1,0.0
516,dailylooked_158.jpg,패딩,긴바지,2022-01-12,-7.7,-11.3,-3.4,0.0
517,dailylooked_159.jpg,패딩,긴바지,2022-01-11,-7.4,-10.3,0.3,0.2
518,dailylooked_16.jpg,긴팔,긴바지,2023-03-28,9.2,2.8,15.7,0.0
519,dailylooked_160.jpg,패딩,긴바지,2022-01-10,0.5,-3.4,4.4,0.9
520,dailylooked_161.jpg,긴팔,긴바지,2022-01-09,1.3,-1.2,5.6,0.0
521,dailylooked_162.jpg,패딩,긴바지,2022-01-06,-2.2,-5.9,3.3,0.0
522,dailylooked_163.jpg,긴팔,긴바지,2022-01-05,-2.8,-7.8,1.9,0.0
523,dailylooked_164.jpg,긴팔,긴바지,2022-01-04,-2.5,-5.6,1.0,0.0
524,dailylooked_165.jpg,긴팔,긴바지,2022-01-02,-1.3,-5.2,3.0,0.3
525,dailylooked_166.jpg,긴팔,긴바지,2022-01-01,-4.3,-10.2,2.3,0.0
526,dailylooked_167.jpg,긴팔,긴바지,2021-12-31,-6.7,-8.8,-3.9,0.0
527,dailylooked_169.jpg,긴팔,긴바지,2021-12-22,2.2,-2.6,8.2,0.0
528,dailylooked_17.jpg,긴팔,긴바지,2023-03-27,7.3,1.9,14.5,0.0
529,dailylooked_170.jpg,패딩,긴바지,2021-12-19,-0.8,-5.8,4.2,0.2
530,dailylooked_171.jpg,긴팔,긴바지,2021-12-17,-5.6,-10.1,3.2,0.0
531,dailylooked_172.jpg,긴팔,긴바지,2021-12-12,1.2,-3.8,5.1,0.0
532,dailylooked_173.jpg,긴팔,긴바지,2021-11-17,7.5,2.7,12.5,0.0
533,dailylooked_174.jpg,패딩,긴바지,2021-11-12,4.5,1.3,8.6,0.0
534,dailylooked_175.jpg,긴팔,긴바지,2021-11-11,5.3,2.1,9.7,0.0
535,dailylooked_176.jpg,긴팔,긴바지,2021-11-09,4.9,3.0,6.5,2.0
536,dailylooked_177.jpg,긴팔,긴바지,2021-11-08,8.6,4.5,15.5,25.7
537,dailylooked_178.jpg,긴팔,긴바지,2021-11-03,12.1,7.6,17.1,0.0
538,dailylooked_179.jpg,긴팔,긴바지,2021-10-31,14.1,9.2,20.3,0.7
539,dailylooked_18.jpg,긴팔,긴바지,2023-03-25,12.5,8.0,18.7,0.0
540,dailylooked_180.jpg,긴팔,긴바지,2021-10-26,13.0,7.7,19.0,0.0
541,dailylooked_181.jpg,긴팔,긴바지,2021-10-26,13.0,7.7,19.0,0.0
542,dailylooked_182.jpg,긴팔,긴바지,2021-10-25,11.7,6.3,17.6,0.0
543,dailylooked_183.jpg,긴팔,긴바지,2021-10-24,11.4,6.0,18.1,0.0
544,dailylooked_184.jpg,긴팔,긴바지,2021-10-23,11.4,5.7,18.4,0.0
545,dailylooked_185.jpg,긴팔,긴바지,2021-10-22,10.8,5.2,17.2,0.0
546,dailylooked_186.jpg,긴팔,긴바지,2021-10-20,9.5,4.6,15.8,0.0
547,dailylooked_187.jpg,긴팔,긴바지,2021-10-19,10.9,7.1,15.0,4.4
548,dailylooked_188.jpg,긴팔,긴바지,2021-10-18,9.6,2.8,16.1,5.6
549,dailylooked_189.jpg,긴팔,긴바지,2021-10-15,19.0,17.0,21.4,0.0
550,dailylooked_19.jpg,패딩,긴바지,2023-03-24,12.5,7.6,18.3,0.0
551,dailylooked_190.jpg,긴팔,긴바지,2021-10-15,19.0,17.0,21.4,0.0
552,dailylooked_191.jpg,긴팔,긴바지,2021-10-14,19.7,17.4,23.9,0.0
553,dailylooked_192.jpg,긴팔,긴바지,2021-10-14,19.7,17.4,23.9,0.0
554,dailylooked_193.jpg,긴팔,긴바지,2021-10-13,19.6,14.9,25.2,0.0
555,dailylooked_194.jpg,긴팔,긴바지,2021-10-13,19.6,14.9,25.2,0.0
556,dailylooked_195.jpg,긴팔,긴바지,2021-10-12,17.9,15.8,21.3,0.0
557,dailylooked_196.jpg,긴팔,긴바지,2021-10-12,17.9,15.8,21.3,0.0
558,dailylooked_197.jpg,반팔,긴바지,2021-10-11,15.2,12.6,17.8,0.3
559,dailylooked_198.jpg,긴팔,긴바지,2021-10-11,15.2,12.6,17.8,0.3
560,dailylooked_199.jpg,긴팔,긴바지,2021-10-10,19.9,14.9,24.3,14.2
561,dailylooked_2.jpg,긴팔,긴바지,2023-04-15,13.5,9.3,16.6,4.6
562,dailylooked_20.jpg,반팔,긴바지,2023-03-21,13.0,5.0,22.2,0.0
563,dailylooked_200.jpg,긴팔,긴바지,2021-10-09,20.9,18.5,24.1,0.4
564,dailylooked_201.jpg,긴팔,긴바지,2021-10-08,18.8,17.5,20.0,3.5
565,dailylooked_202.jpg,긴팔,긴바지,2021-10-07,19.4,17.9,21.9,4.6
566,dailylooked_203.jpg,긴팔,긴바지,2021-10-06,18.8,17.9,21.7,6.4
567,dailylooked_204.jpg,긴팔,긴바지,2021-10-05,23.6,21.7,26.5,0.0
568,dailylooked_205.jpg,긴팔,긴바지,2021-10-03,22.3,17.1,28.8,0.0
569,dailylooked_206.jpg,긴팔,긴바지,2021-10-02,20.7,16.4,26.6,0.0
570,dailylooked_207.jpg,패딩,긴바지,2021-10-01,21.1,16.9,27.5,13.3
571,dailylooked_208.jpg,긴팔,긴바지,2021-09-30,20.3,16.0,25.9,0.0
572,dailylooked_209.jpg,긴팔,반바지,2021-09-29,20.2,17.8,21.4,13.1
573,dailylooked_21.jpg,긴팔,긴바지,2023-03-20,9.5,2.6,17.1,0.0
574,dailylooked_210.jpg,긴팔,긴바지,2021-09-28,21.5,19.6,24.4,1.3
575,dailylooked_211.jpg,긴팔,긴바지,2021-09-27,21.6,18.7,25.0,0.0
576,dailylooked_212.jpg,긴팔,긴바지,2021-09-24,21.8,16.7,26.9,0.0
577,dailylooked_213.jpg,긴팔,긴바지,2021-09-23,20.9,16.9,25.9,0.0
578,dailylooked_214.jpg,긴팔,긴바지,2021-09-22,20.2,16.8,24.3,4.5
579,dailylooked_215.jpg,긴팔,긴바지,2021-09-21,22.0,17.4,26.2,68.1
580,dailylooked_216.jpg,긴팔,긴바지,2021-09-20,23.7,19.0,28.4,0.0
581,dailylooked_217.jpg,긴팔,긴바지,2021-09-18,23.9,18.9,29.8,0.0
582,dailylooked_218.jpg,긴팔,긴바지,2021-09-17,23.5,20.5,28.2,0.0
583,dailylooked_219.jpg,긴팔,긴바지,2021-09-15,23.6,19.5,28.9,0.0
584,dailylooked_22.jpg,긴팔,긴바지,2023-03-16,4.6,0.4,9.0,0.0
585,dailylooked_220.jpg,긴팔,긴바지,2021-09-14,24.6,20.0,29.5,0.0
586,dailylooked_221.jpg,긴팔,긴바지,2021-09-13,24.8,20.8,30.3,0.0
587,dailylooked_222.jpg,긴팔,긴바지,2021-09-12,24.2,19.2,29.8,0.0
588,dailylooked_223.jpg,반팔,긴바지,2021-09-11,24.0,19.9,29.4,0.0
589,dailylooked_224.jpg,긴팔,반바지,2021-09-10,23.6,19.5,28.9,0.0
590,dailylooked_225.jpg,반팔,긴바지,2021-09-10,23.6,19.5,28.9,0.0
591,dailylooked_226.jpg,긴팔,긴바지,2021-09-09,23.5,19.1,29.1,0.0
592,dailylooked_227.jpg,긴팔,반바지,2021-09-08,22.2,19.0,26.9,1.6
593,dailylooked_228.jpg,반팔,긴바지,2021-09-08,22.2,19.0,26.9,1.6
594,dailylooked_229.jpg,반팔,긴바지,2021-09-07,19.6,17.6,20.9,29.6
595,dailylooked_23.jpg,긴팔,긴바지,2023-03-15,8.6,3.5,14.4,0.0
596,dailylooked_230.jpg,긴팔,반바지,2021-09-06,22.3,18.0,26.4,12.0
597,dailylooked_231.jpg,긴팔,긴바지,2021-09-06,22.3,18.0,26.4,12.0
598,dailylooked_232.jpg,긴팔,긴바지,2021-09-05,23.1,19.4,27.3,0.0
599,dailylooked_233.jpg,반팔,긴바지,2021-09-05,23.1,19.4,27.3,0.0
600,dailylooked_234.jpg,반팔,긴바지,2021-09-05,23.1,19.4,27.3,0.0
